Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
1992,0.54,-0.002,-1.205,0.24600000000000002,-1.256,0.171704,0.599,Up
1992,0.599,0.54,-0.002,-1.205,0.24600000000000002,0.1856975,0.7979999999999999,Up
1992,0.7979999999999999,0.599,0.54,-0.002,-1.205,0.223992,-2.029,Down
1992,-2.029,0.7979999999999999,0.599,0.54,-0.002,0.19001600000000002,-0.9359999999999999,Down
1992,-0.9359999999999999,-2.029,0.7979999999999999,0.599,0.54,0.181358,-1.903,Down
1992,-1.903,-0.9359999999999999,-2.029,0.7979999999999999,0.599,0.21167399999999997,2.253,Up
1992,2.253,-1.903,-0.9359999999999999,-2.029,0.7979999999999999,0.187746,0.5760000000000001,Up
1992,0.5760000000000001,2.253,-1.903,-0.9359999999999999,-2.029,0.22298400000000002,1.1059999999999999,Up
1992,1.1059999999999999,0.5760000000000001,2.253,-1.903,-0.9359999999999999,0.200436,-0.263,Down
1992,-0.263,1.1059999999999999,0.5760000000000001,2.253,-1.903,0.20617199999999997,1.161,Up
1992,1.161,-0.263,1.1059999999999999,0.5760000000000001,2.253,0.21669000000000002,0.9990000000000001,Up
1992,0.9990000000000001,1.161,-0.263,1.1059999999999999,0.5760000000000001,0.211304,0.823,Up
1992,0.823,0.9990000000000001,1.161,-0.263,1.1059999999999999,0.1869475,0.442,Up
1992,0.442,0.823,0.9990000000000001,1.161,-0.263,0.241844,0.387,Up
1992,0.387,0.442,0.823,0.9990000000000001,1.161,0.217448,1.7409999999999999,Up
1992,1.7409999999999999,0.387,0.442,0.823,0.9990000000000001,0.25957600000000003,-0.342,Down
1992,-0.342,1.7409999999999999,0.387,0.442,0.823,0.20112249999999998,-0.9229999999999999,Down
1993,-0.9229999999999999,-0.342,1.7409999999999999,0.387,0.442,0.17686749999999998,-1.5290000000000001,Down
1993,-1.5290000000000001,-0.9229999999999999,-0.342,1.7409999999999999,0.387,0.261024,1.8880000000000001,Up
1993,1.8880000000000001,-1.5290000000000001,-0.9229999999999999,-0.342,1.7409999999999999,0.258536,-0.23800000000000002,Down
1993,-0.23800000000000002,1.8880000000000001,-1.5290000000000001,-0.9229999999999999,-0.342,0.2598,0.612,Up
1993,0.612,-0.23800000000000002,1.8880000000000001,-1.5290000000000001,-0.9229999999999999,0.27681,2.313,Up
1993,2.313,0.612,-0.23800000000000002,1.8880000000000001,-1.5290000000000001,0.306278,-0.9690000000000001,Down
1993,-0.9690000000000001,2.313,0.612,-0.23800000000000002,1.8880000000000001,0.241944,-2.33,Down
1993,-2.33,-0.9690000000000001,2.313,0.612,-0.23800000000000002,0.314235,2.11,Up
1993,2.11,-2.33,-0.9690000000000001,2.313,0.612,0.28888,0.616,Up
1993,0.616,2.11,-2.33,-0.9690000000000001,2.313,0.253458,0.8340000000000001,Up
1993,0.8340000000000001,0.616,2.11,-2.33,-0.9690000000000001,0.26681,0.078,Up
1993,0.078,0.8340000000000001,0.616,2.11,-2.33,0.24737199999999998,-0.5329999999999999,Down
1993,-0.5329999999999999,0.078,0.8340000000000001,0.616,2.11,0.24368,-1.4269999999999998,Down
1993,-1.4269999999999998,-0.5329999999999999,0.078,0.8340000000000001,0.616,0.25364200000000003,0.102,Up
1993,0.102,-1.4269999999999998,-0.5329999999999999,0.078,0.8340000000000001,0.2935325,1.607,Up
1993,1.607,0.102,-1.4269999999999998,-0.5329999999999999,0.078,0.27367600000000003,-2.653,Down
1993,-2.653,1.607,0.102,-1.4269999999999998,-0.5329999999999999,0.28404,0.723,Up
1993,0.723,-2.653,1.607,0.102,-1.4269999999999998,0.26652,0.48200000000000004,Up
1993,0.48200000000000004,0.723,-2.653,1.607,0.102,0.24931,-0.622,Down
1993,-0.622,0.48200000000000004,0.723,-2.653,1.607,0.251314,1.429,Up
1993,1.429,-0.622,0.48200000000000004,0.723,-2.653,0.280516,0.976,Up
1993,0.976,1.429,-0.622,0.48200000000000004,0.723,0.24058800000000002,-0.028999999999999998,Down
1993,-0.028999999999999998,0.976,1.429,-0.622,0.48200000000000004,0.259315,-0.622,Down
1993,-0.622,-0.028999999999999998,0.976,1.429,-0.622,0.24318800000000002,-0.8,Down
1993,-0.8,-0.622,-0.028999999999999998,0.976,1.429,0.250472,0.884,Up
1993,0.884,-0.8,-0.622,-0.028999999999999998,0.976,0.247864,-0.39299999999999996,Down
1993,-0.39299999999999996,0.884,-0.8,-0.622,-0.028999999999999998,0.262462,0.509,Up
1993,0.509,-0.39299999999999996,0.884,-0.8,-0.622,0.251525,-0.527,Down
1993,-0.527,0.509,-0.39299999999999996,0.884,-0.8,0.255474,0.303,Up
1993,0.303,-0.527,0.509,-0.39299999999999996,0.884,0.248836,0.23,Up
1993,0.23,0.303,-0.527,0.509,-0.39299999999999996,0.253618,0.12300000000000001,Up
1993,0.12300000000000001,0.23,0.303,-0.527,0.509,0.23931999999999998,0.325,Up
1993,0.325,0.12300000000000001,0.23,0.303,-0.527,0.2499,1.337,Up
1993,1.337,0.325,0.12300000000000001,0.23,0.303,0.275606,0.96,Up
1993,0.96,1.337,0.325,0.12300000000000001,0.23,0.24701199999999998,0.174,Up
1993,0.174,0.96,1.337,0.325,0.12300000000000001,0.229816,0.08199999999999999,Up
1993,0.08199999999999999,0.174,0.96,1.337,0.325,0.260155,-0.626,Down
1993,-0.626,0.08199999999999999,0.174,0.96,1.337,0.28181999999999996,-0.262,Down
1993,-0.262,-0.626,0.08199999999999999,0.174,0.96,0.270804,0.7979999999999999,Up
1993,0.7979999999999999,-0.262,-0.626,0.08199999999999999,0.174,0.260758,-0.21,Down
1993,-0.21,0.7979999999999999,-0.262,-0.626,0.08199999999999999,0.259966,1.996,Up
1993,1.996,-0.21,0.7979999999999999,-0.262,-0.626,0.29131999999999997,-1.327,Down
1993,-1.327,1.996,-0.21,0.7979999999999999,-0.262,0.306138,0.9840000000000001,Up
1993,0.9840000000000001,-1.327,1.996,-0.21,0.7979999999999999,0.279292,-1.766,Down
1993,-1.766,0.9840000000000001,-1.327,1.996,-0.21,0.312648,1.266,Up
1993,1.266,-1.766,0.9840000000000001,-1.327,1.996,0.280842,-0.599,Down
1993,-0.599,1.266,-1.766,0.9840000000000001,-1.327,0.297682,0.099,Up
1993,0.099,-0.599,1.266,-1.766,0.9840000000000001,0.21534499999999998,0.395,Up
1993,0.395,0.099,-0.599,1.266,-1.766,0.275594,-0.207,Down
1993,-0.207,0.395,0.099,-0.599,1.266,0.285142,0.528,Up
1993,0.528,-0.207,0.395,0.099,-0.599,0.302354,0.214,Up
1993,0.214,0.528,-0.207,0.395,0.099,0.2572375,-0.19899999999999998,Down
1994,-0.19899999999999998,0.214,0.528,-0.207,0.395,0.201236,0.74,Up
1994,0.74,-0.19899999999999998,0.214,0.528,-0.207,0.33753,1.0659999999999998,Up
1994,1.0659999999999998,0.74,-0.19899999999999998,0.214,0.528,0.303712,-0.04,Down
1994,-0.04,1.0659999999999998,0.74,-0.19899999999999998,0.214,0.302198,0.838,Up
1994,0.838,-0.04,1.0659999999999998,0.74,-0.19899999999999998,0.31746399999999997,-1.857,Down
1994,-1.857,0.838,-0.04,1.0659999999999998,0.74,0.334214,0.079,Up
1994,0.079,-1.857,0.838,-0.04,1.0659999999999998,0.30802199999999996,-0.53,Down
1994,-0.53,0.079,-1.857,0.838,-0.04,0.299734,-0.34600000000000003,Down
1994,-0.34600000000000003,-0.53,0.079,-1.857,0.838,0.2993575,-0.285,Down
1994,-0.285,-0.34600000000000003,-0.53,0.079,-1.857,0.307582,0.366,Up
1994,0.366,-0.285,-0.34600000000000003,-0.53,0.079,0.313354,0.99,Up
1994,0.99,0.366,-0.285,-0.34600000000000003,-0.53,0.327542,-2.225,Down
1994,-2.225,0.99,0.366,-0.285,-0.34600000000000003,0.2729,-3.216,Down
1994,-3.216,-2.225,0.99,0.366,-0.285,0.3467025,0.298,Up
1994,0.298,-3.216,-2.225,0.99,0.366,0.31315,-0.20600000000000002,Down
1994,-0.20600000000000002,0.298,-3.216,-2.225,0.99,0.272776,0.325,Up
1994,0.325,-0.20600000000000002,0.298,-3.216,-2.225,0.327154,0.733,Up
1994,0.733,0.325,-0.20600000000000002,0.298,-3.216,0.2924025,-0.685,Down
1994,-0.685,0.733,0.325,-0.20600000000000002,0.298,0.279988,-0.8220000000000001,Down
1994,-0.8220000000000001,-0.685,0.733,0.325,-0.20600000000000002,0.270154,2.427,Up
1994,2.427,-0.8220000000000001,-0.685,0.733,0.325,0.296502,0.53,Up
1994,0.53,2.427,-0.8220000000000001,-0.685,0.733,0.24520999999999998,0.612,Up
1994,0.612,0.53,2.427,-0.8220000000000001,-0.685,0.25993249999999996,-0.317,Down
1994,-0.317,0.612,0.53,2.427,-0.8220000000000001,0.245022,-0.048,Down
1994,-0.048,-0.317,0.612,0.53,2.427,0.286354,-3.4139999999999997,Down
1994,-3.4139999999999997,-0.048,-0.317,0.612,0.53,0.25942,0.768,Up
1994,0.768,-3.4139999999999997,-0.048,-0.317,0.612,0.254938,0.7509999999999999,Up
1994,0.7509999999999999,0.768,-3.4139999999999997,-0.048,-0.317,0.231975,1.025,Up
1994,1.025,0.7509999999999999,0.768,-3.4139999999999997,-0.048,0.26785,-0.231,Down
1994,-0.231,1.025,0.7509999999999999,0.768,-3.4139999999999997,0.26011,1.137,Up
1994,1.137,-0.231,1.025,0.7509999999999999,0.768,0.24267399999999997,-0.255,Down
1994,-0.255,1.137,-0.231,1.025,0.7509999999999999,0.27123600000000003,1.061,Up
1994,1.061,-0.255,1.137,-0.231,1.025,0.256258,0.377,Up
1994,0.377,1.061,-0.255,1.137,-0.231,0.280612,2.1830000000000003,Up
1994,2.1830000000000003,0.377,1.061,-0.255,1.137,0.288594,-0.593,Down
1994,-0.593,2.1830000000000003,0.377,1.061,-0.255,0.282846,-0.597,Down
1994,-0.597,-0.593,2.1830000000000003,0.377,1.061,0.2695925,0.643,Up
1994,0.643,-0.597,-0.593,2.1830000000000003,0.377,0.30564,-2.445,Down
1994,-2.445,0.643,-0.597,-0.593,2.1830000000000003,0.312052,0.6609999999999999,Up
1994,0.6609999999999999,-2.445,0.643,-0.597,-0.593,0.297412,-1.645,Down
1994,-1.645,0.6609999999999999,-2.445,0.643,-0.597,0.302254,3.076,Up
1994,3.076,-1.645,0.6609999999999999,-2.445,0.643,0.285574,-0.897,Down
1994,-0.897,3.076,-1.645,0.6609999999999999,-2.445,0.292404,1.91,Up
1994,1.91,-0.897,3.076,-1.645,0.6609999999999999,0.328144,-2.425,Down
1994,-2.425,1.91,-0.897,3.076,-1.645,0.30296999999999996,0.015,Up
1994,0.015,-2.425,1.91,-0.897,3.076,0.27707600000000004,-0.19,Down
1994,-0.19,0.015,-2.425,1.91,-0.897,0.314746,-1.989,Down
1994,-1.989,-0.19,0.015,-2.425,1.91,0.3073375,0.223,Up
1994,0.223,-1.989,-0.19,0.015,-2.425,0.28428400000000004,-1.399,Down
1994,-1.399,0.223,-1.989,-0.19,0.015,0.30792800000000004,2.6489999999999996,Up
1994,2.6489999999999996,-1.399,0.223,-1.989,-0.19,0.352498,0.22399999999999998,Up
1994,0.22399999999999998,2.6489999999999996,-1.399,0.223,-1.989,0.30287600000000003,-0.122,Down
1995,-0.122,0.22399999999999998,2.6489999999999996,-1.399,0.223,0.2410875,0.307,Up
1995,0.307,-0.122,0.22399999999999998,2.6489999999999996,-1.399,0.29977,1.148,Up
1995,1.148,0.307,-0.122,0.22399999999999998,2.6489999999999996,0.325466,-0.255,Down
1995,-0.255,1.148,0.307,-0.122,0.22399999999999998,0.33348,1.207,Up
1995,1.207,-0.255,1.148,0.307,-0.122,0.32562199999999997,1.756,Up
1995,1.756,1.207,-0.255,1.148,0.307,0.377712,0.5870000000000001,Up
1995,0.5870000000000001,1.756,1.207,-0.255,1.148,0.315984,0.106,Up
1995,0.106,0.5870000000000001,1.756,1.207,-0.255,0.328798,1.274,Up
1995,1.274,0.106,0.5870000000000001,1.756,1.207,0.33619,-0.551,Down
1995,-0.551,1.274,0.106,0.5870000000000001,1.756,0.32529600000000003,0.855,Up
1995,0.855,-0.551,1.274,0.106,0.5870000000000001,0.341292,1.215,Up
1995,1.215,0.855,-0.551,1.274,0.106,0.337006,1.1,Up
1995,1.1,1.215,0.855,-0.551,1.274,0.33177399999999996,-0.052000000000000005,Down
1995,-0.052000000000000005,1.1,1.215,0.855,-0.551,0.34371399999999996,1.14,Up
1995,1.14,-0.052000000000000005,1.1,1.215,0.855,0.31548000000000004,0.555,Up
1995,0.555,1.14,-0.052000000000000005,1.1,1.215,0.300275,-0.145,Down
1995,-0.145,0.555,1.14,-0.052000000000000005,1.1,0.365672,1.2229999999999999,Up
1995,1.2229999999999999,-0.145,0.555,1.14,-0.052000000000000005,0.340034,1.051,Up
1995,1.051,1.2229999999999999,-0.145,0.555,1.14,0.35382600000000003,1.044,Up
1995,1.044,1.051,1.2229999999999999,-0.145,0.555,0.3472,-1.21,Down
1995,-1.21,1.044,1.051,1.2229999999999999,-0.145,0.347252,0.8590000000000001,Up
1995,0.8590000000000001,-1.21,1.044,1.051,1.2229999999999999,0.33462,1.692,Up
1995,1.692,0.8590000000000001,-1.21,1.044,1.051,0.33828,-0.858,Down
1995,-0.858,1.692,0.8590000000000001,-1.21,1.044,0.32465,2.252,Up
1995,2.252,-0.858,1.692,0.8590000000000001,-1.21,0.347558,1.83,Up
1995,1.83,2.252,-0.858,1.692,0.8590000000000001,0.369246,-0.902,Down
1995,-0.902,1.83,2.252,-0.858,1.692,0.327292,2.133,Up
1995,2.133,-0.902,1.83,2.252,-0.858,0.3406975,0.633,Up
1995,0.633,2.133,-0.902,1.83,2.252,0.380652,-1.12,Down
1995,-1.12,0.633,2.133,-0.902,1.83,0.399966,1.682,Up
1995,1.682,-1.12,0.633,2.133,-0.902,0.350026,-0.7090000000000001,Down
1995,-0.7090000000000001,1.682,-1.12,0.633,2.133,0.333268,-0.685,Down
1995,-0.685,-0.7090000000000001,1.682,-1.12,0.633,0.29220799999999997,0.7390000000000001,Up
1995,0.7390000000000001,-0.685,-0.7090000000000001,1.682,-1.12,0.332022,0.159,Up
1995,0.159,0.7390000000000001,-0.685,-0.7090000000000001,1.682,0.288234,0.6679999999999999,Up
1995,0.6679999999999999,0.159,0.7390000000000001,-0.685,-0.7090000000000001,0.29332800000000003,1.568,Up
1995,1.568,0.6679999999999999,0.159,0.7390000000000001,-0.685,0.33546750000000003,1.8630000000000002,Up
1995,1.8630000000000002,1.568,0.6679999999999999,0.159,0.7390000000000001,0.373602,-0.278,Down
1995,-0.278,1.8630000000000002,1.568,0.6679999999999999,0.159,0.36704000000000003,0.461,Up
1995,0.461,-0.278,1.8630000000000002,1.568,0.6679999999999999,0.350204,-0.32899999999999996,Down
1995,-0.32899999999999996,0.461,-0.278,1.8630000000000002,1.568,0.342294,0.345,Up
1995,0.345,-0.32899999999999996,0.461,-0.278,1.8630000000000002,0.349502,0.506,Up
1995,0.506,0.345,-0.32899999999999996,0.461,-0.278,0.37287600000000004,-1.321,Down
1995,-1.321,0.506,0.345,-0.32899999999999996,0.461,0.40468200000000004,1.875,Up
1995,1.875,-1.321,0.506,0.345,-0.32899999999999996,0.36404200000000003,0.364,Up
1995,0.364,1.875,-1.321,0.506,0.345,0.342602,1.24,Up
1995,1.24,0.364,1.875,-1.321,0.506,0.377368,-0.017,Down
1995,-0.017,1.24,0.364,1.875,-1.321,0.31808000000000003,1.168,Up
1995,1.168,-0.017,1.24,0.364,1.875,0.399926,1.73,Up
1995,1.73,1.168,-0.017,1.24,0.364,0.393556,-0.185,Down
