Year,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
2001,-0.5539999999999999,0.997,-1.088,0.624,2.369,1.3163,0.605,Up
2001,0.605,-0.5539999999999999,0.997,-1.088,0.624,1.3435,-0.34299999999999997,Down
2001,-0.34299999999999997,0.605,-0.5539999999999999,0.997,-1.088,1.1709,-1.6369999999999998,Down
2001,-1.6369999999999998,-0.34299999999999997,0.605,-0.5539999999999999,0.997,0.9869,-1.6269999999999998,Down
2001,-1.6269999999999998,-1.6369999999999998,-0.34299999999999997,0.605,-0.5539999999999999,1.1987,1.608,Up
2001,1.608,-1.6269999999999998,-1.6369999999999998,-0.34299999999999997,0.605,1.2807,1.045,Up
2001,1.045,1.608,-1.6269999999999998,-1.6369999999999998,-0.34299999999999997,1.2139,0.24,Up
2001,0.24,1.045,1.608,-1.6269999999999998,-1.6369999999999998,1.0153,-0.10800000000000001,Down
2001,-0.10800000000000001,0.24,1.045,1.608,-1.6269999999999998,0.9091,0.557,Up
2001,0.557,-0.10800000000000001,0.24,1.045,1.608,1.1292,0.38799999999999996,Up
2001,0.38799999999999996,0.557,-0.10800000000000001,0.24,1.045,1.3403,0.396,Up
2001,0.396,0.38799999999999996,0.557,-0.10800000000000001,0.24,1.2183,-0.524,Down
2001,-0.524,0.396,0.38799999999999996,0.557,-0.10800000000000001,0.9399,-1.1420000000000001,Down
2001,-1.1420000000000001,-0.524,0.396,0.38799999999999996,0.557,0.8117,0.327,Up
2001,0.327,-1.1420000000000001,-0.524,0.396,0.38799999999999996,1.012,-1.733,Down
2001,-1.733,0.327,-1.1420000000000001,-0.524,0.396,1.1246,-0.008,Down
2001,-0.008,-1.733,0.327,-1.1420000000000001,-0.524,1.1042,0.569,Up
2001,0.569,-0.008,-1.733,0.327,-1.1420000000000001,0.9609,0.095,Up
2001,0.095,0.569,-0.008,-1.733,0.327,0.8376,-0.38299999999999995,Down
2001,-0.38299999999999995,0.095,0.569,-0.008,-1.733,0.9646,-0.7340000000000001,Down
2001,-0.7340000000000001,-0.38299999999999995,0.095,0.569,-0.008,1.0656,0.309,Up
2001,0.309,-0.7340000000000001,-0.38299999999999995,0.095,0.569,1.0554,-1.666,Down
2001,-1.666,0.309,-0.7340000000000001,-0.38299999999999995,0.095,0.9743,0.812,Up
2001,0.812,-1.666,0.309,-0.7340000000000001,-0.38299999999999995,0.8971,-1.208,Down
2001,-1.208,0.812,-1.666,0.309,-0.7340000000000001,1.0416,0.696,Up
2001,0.696,-1.208,0.812,-1.666,0.309,1.1108,-0.276,Down
2001,-0.276,0.696,-1.208,0.812,-1.666,0.9862,1.965,Up
2001,1.965,-0.276,0.696,-1.208,0.812,1.0436,-0.483,Down
2001,-0.483,1.965,-0.276,0.696,-1.208,0.8426,-1.501,Down
2001,-1.501,-0.483,1.965,-0.276,0.696,0.9871,-1.115,Down
2001,-1.115,-1.501,-0.483,1.965,-0.276,0.9637,-1.7,Down
2001,-1.7,-1.115,-1.501,-0.483,1.965,1.157,0.40299999999999997,Up
2001,0.40299999999999997,-1.7,-1.115,-1.501,-0.483,0.9201,-0.055999999999999994,Down
2001,-0.055999999999999994,0.40299999999999997,-1.7,-1.115,-1.501,1.1783,-0.106,Down
2001,-0.106,-0.055999999999999994,0.40299999999999997,-1.7,-1.115,1.3845,-2.239,Down
2001,-2.239,-0.106,-0.055999999999999994,0.40299999999999997,-1.7,1.3597,-1.864,Down
2001,-1.864,-2.239,-0.106,-0.055999999999999994,0.40299999999999997,1.4243,0.623,Up
2001,0.623,-1.864,-2.239,-0.106,-0.055999999999999994,1.2766,-4.922,Down
2001,-4.922,0.623,-1.864,-2.239,-0.106,2.3308299999999997,-0.58,Down
2001,-0.58,-4.922,0.623,-1.864,-2.239,1.65041,-1.611,Down
2001,-1.611,-0.58,-4.922,0.623,-1.864,2.12055,-3.1060000000000003,Down
2001,-3.1060000000000003,-1.611,-0.58,-4.922,0.623,2.0048,-1.903,Down
2001,-1.903,-3.1060000000000003,-1.611,-0.58,-4.922,2.3173,3.898,Up
2001,3.898,-1.903,-3.1060000000000003,-1.611,-0.58,1.7466,0.879,Up
2001,0.879,3.898,-1.903,-3.1060000000000003,-1.611,1.6138,-0.517,Down
2001,-0.517,0.879,3.898,-1.903,-3.1060000000000003,1.5191,1.149,Up
2001,1.149,-0.517,0.879,3.898,-1.903,1.4669999999999999,2.1919999999999997,Up
2001,2.1919999999999997,1.149,-0.517,0.879,3.898,1.6315,-0.23,Down
2001,-0.23,2.1919999999999997,1.149,-0.517,0.879,1.1756,1.2309999999999999,Up
2001,1.2309999999999999,-0.23,2.1919999999999997,1.149,-0.517,1.2898,1.993,Up
2001,1.993,1.2309999999999999,-0.23,2.1919999999999997,1.149,1.6506,-0.247,Down
2001,-0.247,1.993,1.2309999999999999,-0.23,2.1919999999999997,1.6091,0.16399999999999998,Up
2001,0.16399999999999998,-0.247,1.993,1.2309999999999999,-0.23,1.3017,-0.8340000000000001,Down
2001,-0.8340000000000001,0.16399999999999998,-0.247,1.993,1.2309999999999999,0.9790000000000001,-0.536,Down
2001,-0.536,-0.8340000000000001,0.16399999999999998,-0.247,1.993,1.2278,2.294,Up
2001,2.294,-0.536,-0.8340000000000001,0.16399999999999998,-0.247,1.3124,1.521,Up
2001,1.521,2.294,-0.536,-0.8340000000000001,0.16399999999999998,1.70458,-0.527,Down
2001,-0.527,1.521,2.294,-0.536,-0.8340000000000001,1.3314,-0.153,Down
2001,-0.153,-0.527,1.521,2.294,-0.536,1.0247,0.6940000000000001,Up
2001,0.6940000000000001,-0.153,-0.527,1.521,2.294,1.2105,-1.8630000000000002,Down
2001,-1.8630000000000002,0.6940000000000001,-0.153,-0.527,1.521,1.4522,-0.787,Down
2001,-0.787,-1.8630000000000002,0.6940000000000001,-0.153,-0.527,1.2629,0.456,Up
2001,0.456,-0.787,-1.8630000000000002,0.6940000000000001,-0.153,1.2949,1.53,Up
2001,1.53,0.456,-0.787,-1.8630000000000002,0.6940000000000001,1.1057,-0.47,Down
2001,-0.47,1.53,0.456,-0.787,-1.8630000000000002,1.3173,0.039,Up
2001,0.039,-0.47,1.53,0.456,-0.787,1.3362,1.3719999999999999,Up
2001,1.3719999999999999,0.039,-0.47,1.53,0.456,1.3644,0.41100000000000003,Up
2001,0.41100000000000003,1.3719999999999999,0.039,-0.47,1.53,1.2445,-2.3819999999999997,Down
2001,-2.3819999999999997,0.41100000000000003,1.3719999999999999,0.039,-0.47,1.1061,-1.7169999999999999,Down
2001,-1.7169999999999999,-2.3819999999999997,0.41100000000000003,1.3719999999999999,0.039,1.2974,-0.001,Down
2001,-0.001,-1.7169999999999999,-2.3819999999999997,0.41100000000000003,1.3719999999999999,1.3525,2.295,Up
2001,2.295,-0.001,-1.7169999999999999,-2.3819999999999997,0.41100000000000003,1.3174,0.28600000000000003,Up
2001,0.28600000000000003,2.295,-0.001,-1.7169999999999999,-2.3819999999999997,1.1219,1.439,Up
2001,1.439,0.28600000000000003,2.295,-0.001,-1.7169999999999999,1.2677,1.453,Up
2001,1.453,1.439,0.28600000000000003,2.295,-0.001,1.3559999999999999,-0.273,Down
2001,-0.273,1.453,1.439,0.28600000000000003,2.295,1.4113,0.24600000000000002,Up
2001,0.24600000000000002,-0.273,1.453,1.439,0.28600000000000003,1.5175,0.158,Up
2001,0.158,0.24600000000000002,-0.273,1.453,1.439,1.0938,-0.177,Down
2001,-0.177,0.158,0.24600000000000002,-0.273,1.453,0.9916,1.8559999999999999,Up
2001,1.8559999999999999,-0.177,0.158,0.24600000000000002,-0.273,1.3701,0.18600000000000003,Up
2001,0.18600000000000003,1.8559999999999999,-0.177,0.158,0.24600000000000002,1.4434,0.09,Up
2001,0.09,0.18600000000000003,1.8559999999999999,-0.177,0.158,1.4545,-0.314,Down
2001,-0.314,0.09,0.18600000000000003,1.8559999999999999,-0.177,1.3374,1.09,Up
2001,1.09,-0.314,0.09,0.18600000000000003,1.8559999999999999,1.3168,-0.73,Down
2001,-0.73,1.09,-0.314,0.09,0.18600000000000003,1.3302,-0.493,Down
2001,-0.493,-0.73,1.09,-0.314,0.09,1.0293,1.171,Up
2001,1.171,-0.493,-0.73,1.09,-0.314,0.4103,0.615,Up
2001,0.615,1.171,-0.493,-0.73,1.09,1.1298,-0.684,Down
2001,-0.684,0.615,1.171,-0.493,-0.73,1.288,-1.825,Down
2001,-1.825,-0.684,0.615,1.171,-0.493,1.4237,1.035,Up
2001,1.035,-1.825,-0.684,0.615,1.171,1.3757,-0.066,Down
2001,-0.066,1.035,-1.825,-0.684,0.615,1.3436,-0.838,Down
2001,-0.838,-0.066,1.035,-1.825,-0.684,1.2029,1.319,Up
2001,1.319,-0.838,-0.066,1.035,-1.825,1.3185,2.2319999999999998,Up
2001,2.2319999999999998,1.319,-0.838,-0.066,1.035,1.7653,-0.278,Down
2001,-0.278,2.2319999999999998,1.319,-0.838,-0.066,1.4879,-0.753,Down
2001,-0.753,-0.278,2.2319999999999998,1.319,-0.838,1.2482,-1.587,Down
2001,-1.587,-0.753,-0.278,2.2319999999999998,1.319,1.2187,-0.278,Down
2001,-0.278,-1.587,-0.753,-0.278,2.2319999999999998,1.3672,0.027000000000000003,Up
2001,0.027000000000000003,-0.278,-1.587,-0.753,-0.278,1.4497,-1.556,Down
2001,-1.556,0.027000000000000003,-0.278,-1.587,-0.753,1.5115,0.331,Up
2001,0.331,-1.556,0.027000000000000003,-0.278,-1.587,1.3068,1.003,Up
2001,1.003,0.331,-1.556,0.027000000000000003,-0.278,1.2604,0.755,Up
2001,0.755,1.003,0.331,-1.556,0.027000000000000003,1.354,0.581,Up
2001,0.581,0.755,1.003,0.331,-1.556,1.4849,-0.838,Down
2001,-0.838,0.581,0.755,1.003,0.331,1.4905,0.435,Up
2001,0.435,-0.838,0.581,0.755,1.003,1.694,-0.021,Down
2001,-0.021,0.435,-0.838,0.581,0.755,0.43967,0.41200000000000003,Up
2001,0.41200000000000003,-0.021,0.435,-0.838,0.581,0.7911,0.675,Up
2001,0.675,0.41200000000000003,-0.021,0.435,-0.838,0.8763,0.336,Up
2001,0.336,0.675,0.41200000000000003,-0.021,0.435,0.9174,-1.115,Down
2002,-1.115,0.336,0.675,0.41200000000000003,-0.021,0.9436,0.574,Up
2002,0.574,-1.115,0.336,0.675,0.41200000000000003,1.171,0.9179999999999999,Up
2002,0.9179999999999999,0.574,-1.115,0.336,0.675,1.3989,0.621,Up
2002,0.621,0.9179999999999999,0.574,-1.115,0.336,1.5130000000000001,-0.65,Down
2002,-0.65,0.621,0.9179999999999999,0.574,-1.115,1.3083,-0.359,Down
2002,-0.359,-0.65,0.621,0.9179999999999999,0.574,1.2588,-0.48,Down
2002,-0.48,-0.359,-0.65,0.621,0.9179999999999999,1.452,0.122,Up
2002,0.122,-0.48,-0.359,-0.65,0.621,1.2990000000000002,-0.9470000000000001,Down
2002,-0.9470000000000001,0.122,-0.48,-0.359,-0.65,1.2119,-0.628,Down
2002,-0.628,-0.9470000000000001,0.122,-0.48,-0.359,1.2864,0.6829999999999999,Up
2002,0.6829999999999999,-0.628,-0.9470000000000001,0.122,-0.48,1.3869,-1.625,Down
2002,-1.625,0.6829999999999999,-0.628,-0.9470000000000001,0.122,1.4825,1.003,Up
2002,1.003,-1.625,0.6829999999999999,-0.628,-0.9470000000000001,1.3801,-0.992,Down
2002,-0.992,1.003,-1.625,0.6829999999999999,-0.628,1.3333,-0.733,Down
2002,-0.733,-0.992,1.003,-1.625,0.6829999999999999,1.3116,0.792,Up
2002,0.792,-0.733,-0.992,1.003,-1.625,1.4792,0.35200000000000004,Up
2002,0.35200000000000004,0.792,-0.733,-0.992,1.003,1.5528,0.1,Up
2002,0.1,0.35200000000000004,0.792,-0.733,-0.992,1.3451,-0.019,Down
2002,-0.019,0.1,0.35200000000000004,0.792,-0.733,1.1868,-2.861,Down
2002,-2.861,-0.019,0.1,0.35200000000000004,0.792,1.8119999999999998,1.175,Up
2002,1.175,-2.861,-0.019,0.1,0.35200000000000004,2.0196,1.493,Up
2002,1.493,1.175,-2.861,-0.019,0.1,1.557,-0.708,Down
2002,-0.708,1.493,1.175,-2.861,-0.019,1.3672,-2.474,Down
2002,-2.474,-0.708,1.493,1.175,-2.861,1.4376,-0.40399999999999997,Down
2002,-0.40399999999999997,-2.474,-0.708,1.493,1.175,1.7783,-0.597,Down
2002,-0.597,-0.40399999999999997,-2.474,-0.708,1.493,1.6658,-0.308,Down
2002,-0.308,-0.597,-0.40399999999999997,-2.474,-0.708,1.4416,1.486,Up
2002,1.486,-0.308,-0.597,-0.40399999999999997,-2.474,1.3719,1.4340000000000002,Up
2002,1.4340000000000002,1.486,-0.308,-0.597,-0.40399999999999997,1.1594,-0.39899999999999997,Down
2002,-0.39899999999999997,1.4340000000000002,1.486,-0.308,-0.597,1.0942,0.9940000000000001,Up
2002,0.9940000000000001,-0.39899999999999997,1.4340000000000002,1.486,-0.308,1.2159,-0.18100000000000002,Down
2002,-0.18100000000000002,0.9940000000000001,-0.39899999999999997,1.4340000000000002,1.486,1.2725,-1.102,Down
2002,-1.102,-0.18100000000000002,0.9940000000000001,-0.39899999999999997,1.4340000000000002,1.3592,-1.8869999999999998,Down
2002,-1.8869999999999998,-1.102,-0.18100000000000002,0.9940000000000001,-0.39899999999999997,1.1899,1.351,Up
2002,1.351,-1.8869999999999998,-1.102,-0.18100000000000002,0.9940000000000001,1.4389,-1.551,Down
2002,-1.551,1.351,-1.8869999999999998,-1.102,-0.18100000000000002,1.3816,0.8220000000000001,Up
2002,0.8220000000000001,-1.551,1.351,-1.8869999999999998,-1.102,1.411,1.798,Up
2002,1.798,0.8220000000000001,-1.551,1.351,-1.8869999999999998,1.3674,-0.005,Down
2002,-0.005,1.798,0.8220000000000001,-1.551,1.351,1.3092,0.046,Up
2002,0.046,-0.005,1.798,0.8220000000000001,-1.551,1.3938,-0.285,Down
2002,-0.285,0.046,-0.005,1.798,0.8220000000000001,1.3922,2.263,Up
2002,2.263,-0.285,0.046,-0.005,1.798,1.4565,1.949,Up
2002,1.949,2.263,-0.285,0.046,-0.005,1.5943,-0.667,Down
2002,-0.667,1.949,2.263,-0.285,0.046,1.5493,1.4509999999999998,Up
2002,1.4509999999999998,-0.667,1.949,2.263,-0.285,1.5413,-0.45,Down
2002,-0.45,1.4509999999999998,-0.667,1.949,2.263,1.5174,0.585,Up
2002,0.585,-0.45,1.4509999999999998,-0.667,1.949,1.412,0.33899999999999997,Up
2002,0.33899999999999997,0.585,-0.45,1.4509999999999998,-0.667,1.2102,-0.22899999999999998,Down
2002,-0.22899999999999998,0.33899999999999997,0.585,-0.45,1.4509999999999998,1.3044,-0.986,Down
2002,-0.986,-0.22899999999999998,0.33899999999999997,0.585,-0.45,1.354,-0.091,Down
2002,-0.091,-0.986,-0.22899999999999998,0.33899999999999997,0.585,1.2088,1.138,Up
2002,1.138,-0.091,-0.986,-0.22899999999999998,0.33899999999999997,1.4939,-0.052000000000000005,Down
2002,-0.052000000000000005,1.138,-0.091,-0.986,-0.22899999999999998,1.1695,0.40700000000000003,Up
2002,0.40700000000000003,-0.052000000000000005,1.138,-0.091,-0.986,1.255,-1.5759999999999998,Down
2002,-1.5759999999999998,0.40700000000000003,-0.052000000000000005,1.138,-0.091,1.3049,0.151,Up
2002,0.151,-1.5759999999999998,0.40700000000000003,-0.052000000000000005,1.138,1.3392,-0.424,Down
2002,-0.424,0.151,-1.5759999999999998,0.40700000000000003,-0.052000000000000005,1.2433,-1.465,Down
2002,-1.465,-0.424,0.151,-1.5759999999999998,0.40700000000000003,1.0579,0.585,Up
2002,0.585,-1.465,-0.424,0.151,-1.5759999999999998,1.2236,0.535,Up
2002,0.535,0.585,-1.465,-0.424,0.151,1.1801,0.24600000000000002,Up
2002,0.24600000000000002,0.535,0.585,-1.465,-0.424,1.1476,-0.07400000000000001,Down
